Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.8204605992648,99.8107477784951,99.8010349577254,99.7913221369557,99.781609316186,99.7718964954163,99.7621836746466,99.7524708538769,99.7427580331072,99.7330452123374,99.7233323915677,99.713619570798,99.7039067500283,99.6941939292586,99.6844811084889,99.6747682877192,99.6650554669495,99.6553426461798,99.6456298254101,99.6359170046404,99.6262041838706,99.6164913631009,99.6067785423312,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.857693750343,78.857693750343,78.9479793064581,79.0378496483153,79.1273047759144,79.2163446892554,79.3049693883385,79.3931788731635,79.4809731437306,79.5683522000395,79.6553160420904,79.7418646698834,79.8279980834183,79.9137162826951,79.999019267714,80.0839070384748,80.1683795949776,80.2524369372224,80.3360790652091,80.4193059789378,80.5021176784085,80.6791351347162,80.8561525910239,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.0481219036012,82.50613969539,82.96368176153,83.4207481020212,83.8773387168635,84.333453606057,84.7890927696019,85.2442562074976,85.6989439197446,86.1531559063428,86.6068921672921,87.0601527025925,87.5129375122442,87.965246596247,88.4170799546009,88.868437587306,89.3193194943625,89.76972567577,90.2196561315286,90.6691108616384,90.6691108616384,90.6691108616384,90.6691108616384,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.4741133101111,87.4741133101111,87.4741133101111,87.4741133101111,87.8461603265964,88.2182073430816,88.5902543595668,88.9623013760521,89.3343483925374,89.7063954090226,90.0784424255079,90.4504894419931,90.8225364584784,91.1945834749636,91.5666304914489,91.9386775079342,92.3107245244194,92.6827715409047,93.0548185573899,93.1,93.1,93.2094239957207,93.2094239957207,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.5424058270046,80.4726651311919,81.402924435379,82.3331837395663,83.0358477692932,83.6787478757173,84.3153540885882,84.9456664079056,85.5696848336697,86.1874093658806,86.7988400045379,87.4039767496419,88.0028196011929,88.5953685591901,89.1816236236341,89.7615847945249,90.3352520718622,90.9026254556461,91.4637049458769,92.018490542554,92.566982245678,92.7950860425235,93.6374894847758,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.7111114762672,82.6647999920357,82.616946934211,82.5675523027934,82.5166160977826,82.4641383191786,82.4101189669817,82.3545580411916,82.2974555418084,82.2388114688322,82.1786258222628,82.1168986021004,82.0536298083449,81.9888194409963,81.9224675000545,81.8545739855197,81.7851388973919,81.7141622356709,81.6416440003569,81.5675841914498,81.4919828089495,81.4148398528563,81.6294004787052,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.5065321246459,99.5065321246459,99.5065321246459,99.5065321246459,99.5065321246459,99.4899818271955,99.473431529745,99.4568812322946,99.4403309348442,99.4237806373938,99.4072303399433,99.3906800424929,99.3741297450425,99.3575794475921,99.3410291501417,99.3244788526912,99.3079285552408,99.2913782577904,99.2748279603399,99.2582776628895,99.2582776628895,99.2582776628895,99.2582776628895,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.8840131371573,97.0514545356858,97.2193623792675,97.3839424389206,97.547916617448,97.7131815890575,97.8587481091784,97.9098861232707,97.9602224450658,97.9997144105002,..,98.0625860519241,98.033892904562,98.0066357237181,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.139263803681,96.139263803681,96.139263803681,96.139263803681,96.139263803681,96.1015337423313,96.0638036809816,96.0260736196319,95.9883435582822,95.9506134969325,95.9128834355828,95.8751533742332,95.8374233128834,95.7996932515338,95.7619631901841,95.7242331288344,95.6865030674847,95.648773006135,95.6110429447853,95.5733128834356,95.5355828220859,95.4978527607362,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.1963361138461,81.4478500096426,79.7069168050269,77.9735364999989,76.2477090945586,74.5294345887062,72.8187129824416,71.1155442757647,69.4199284686756,67.7318655611743,66.0513555532612,64.3783984449355,62.7129942361975,61.0551429270474,59.404844517485,57.7620990075104,56.1269063971235,54.4992666863245,52.8791798751133,51.2666459634898,49.6616649514541,48.0642368390066,48.0642368390066,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.685200952584,99.6912950432845,99.6982172794233,99.705897764595,99.713790252955,99.7218380157703,99.7296488485028,99.7366577772966,99.7434698492681,99.7506993790518,99.6368777664714,99.5226304763523,99.4074611379951,99.3023574050272,99.2103004045538,99.0952611825548,98.9798099436386,98.8636848677338,98.7471248930031,98.6266650812013,98.5068838552727,98.3816904051133,98.4014701537418,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.4064716605462,74.6373998715369,74.8616787608502,75.0793083284855,75.2902885744435,75.4946194987237,75.692301101326,75.8833333822508,76.0677163414977,76.2454499790671,76.4165342949589,76.5809692891728,76.7387549617092,76.8898913125677,77.0343783417487,77.1722160492518,77.3034044350776,77.4279434992255,77.5458332416956,77.6570736624882,77.7616647616029,77.8596065390402,77.8596065390402,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.1007526645129,99.1513262856356,99.2018999067582,99.2524735278809,99.3030471490035,99.3536207701262,99.4041943912488,99.4547680123715,99.5053416334941,99.5559152546168,99.6064888757394,99.6570624968621,99.7076361179847,99.7582097391074,99.8087833602301,99.8593569813527,99.9099306024754,99.960504223598,100,100,100,100,100,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.6928820860011,97.6928820860011,97.7246450378989,97.7564127227051,97.7881851404199,97.8199622910432,97.8517441745751,97.8835307910156,97.9153221403646,97.9471182226222,97.9789190377883,98.010724585863,98.0425348668462,98.0743498807381,98.1061696275384,98.1379941072473,98.1698233198648,98.2016572653908,98.2334959438254,98.2653393551685,98.2971874994202,98.3290403765805,98.3608979866493,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Colombia,COL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.3042377166324,98.3821331324187,98.4600236115694,98.5379091540847,98.6157897599644,98.6936654292086,98.7715361618173,98.8494019577905,98.9272628171282,99.0051187398303,99.0829697258969,99.160815775328,99.2386568881237,99.3164930642837,99.3943243038083,99.4721506066974,99.5499719729509,99.627788402569,99.6878778577855,99.6804390180783,99.6730079504531,99.9211300475059,99.9180793254157,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.652335045585,90.0527083578948,89.9122710699777,89.7670461921335,89.6170337243619,89.4622336666634,89.3026460190375,89.1382707814844,88.9691079540043,88.7951575365966,88.6164195292618,88.4328939319998,88.2445807448108,88.0514799676943,87.8535916006507,88.2228455784335,88.2228455784335,88.2228455784335,88.2228455784335,88.2228455784335,..,..,..,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.713938829842,70.2921154486054,69.861093241242,69.4208722077519,68.9714523481346,68.5128336623907,68.0450161505199,67.5679998125223,67.0817846483978,66.5863706581466,66.0817578417685,65.567946199264,65.0449357306322,64.5127264358736,63.9713183149883,63.4207113679761,62.860905594837,62.2919009955712,61.7136975701785,61.1262953186591,60.5296942410131,59.92389433724,59.30889560734,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.7034015583191,84.7034015583191,84.8523123766298,85.0012842075263,85.1503170510087,85.2994109070768,85.4485657757308,85.5977816569706,85.7470585507962,85.8963964572076,86.0457953762048,86.1952553077878,86.3447762519566,86.4943582087112,86.6440011780517,86.793705159978,86.9434701544901,87.093296161588,87.093296161588,87.093296161588,87.093296161588,87.093296161588,..,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.1503345389384,99.1893935005432,99.228452462148,99.2675114237527,99.3065703853575,99.3456293469622,99.384688308567,99.4237472701717,99.4628062317765,99.5018651933812,99.5050857038212,99.5082780888906,99.5586775335158,99.6090858930238,99.6595031674145,99.7099293566879,99.760364460844,99.8108084798829,99.82687,99.8382614285714,99.8496528571429,99.8496528571429,99.8496528571429,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.8701876568931,90.6456105415316,90.4212969871052,90.1972469936138,89.9734605610575,89.7499376894363,89.5266783787501,89.3036826289991,89.0809504401832,88.8584818123023,88.6362767453565,88.4143352393458,88.1926572942701,87.9712429101296,87.7500920869242,87.5292048246537,87.3085811233185,87.0882209829183,86.8681244034531,86.6482913849231,86.4287219273281,86.2935353414906,86.1583487556531,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.3466357263286,96.3271464031596,96.3076570799907,96.2881677568217,96.2686784336528,96.2245886889716,96.1805089068797,96.1364390873768,96.0923792304632,96.0483293361388,96.0042894044035,95.9602594352574,95.9162394287005,95.8722293847328,95.8282293033543,95.7842391845649,95.7402590283647,95.6962888347537,95.6523286037319,95.6083783352992,95.5644380294558,95.5205076862015,95.4765873055364,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.8717404548261,99.8717404548261,99.8717404548261,99.8625790587423,99.8534176626584,99.8442562665745,99.8350948704907,99.8259334744069,99.816772078323,99.8076106822392,99.7984492861553,99.7892878900714,99.7801264939876,99.7709650979038,99.7618037018199,99.7526423057361,99.7434809096522,99.7343195135684,99.7251581174845,99.7251581174845,99.7251581174845,99.7251581174845,99.7251581174845,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.8758816487088,99.8758816487088,99.8779408243544,99.88,99.8820591756457,99.8841183512913,99.8861775269369,99.8882367025825,99.8902958782282,99.8923550538738,99.8944142295194,99.896473405165,99.8985325808107,99.9005917564563,99.9026509321019,99.9026509321019,99.9026509321019,99.9026509321019,99.9026509321019,99.9026509321019,99.9026509321019,99.9026509321019,99.9026509321019,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.9320358162008,82.0479820852087,82.1639283542165,82.2798746232243,82.3958208922322,82.51176716124,82.6277134302479,82.7436596992557,82.8596059682636,82.9755522372714,83.0914985062793,83.2074447752871,83.323391044295,83.4393373133029,83.5552835823107,83.6712298513186,83.7871761203264,83.9031223893343,84.0190686583421,84.13501492735,84.13501492735,84.13501492735,84.13501492735,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.7388619194821,96.7756319807883,96.8123851050047,96.8491212921312,96.8858405421677,96.9225428551144,96.9592282309711,96.995896669738,97.0325481714149,97.0691827360019,97.105800363499,97.1424010539062,97.1789848072235,97.2155516234509,97.2521015025884,97.288634444636,97.3251504495937,97.3616495174615,97.3981316482394,97.4345968419273,97.4710450985254,97.7962652121415,97.7804091971517,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.1083550205263,93.2765360213283,93.4503565598822,93.6268921498022,93.805544967541,93.8899232915824,94.0556074860343,94.2228916408348,94.3872767335803,94.5497016027431,94.7121752203867,94.8763039150224,95.039645683481,95.2045428140547,95.3719074997278,95.5976361922604,95.7609583313329,95.9187931331686,96.0744249399535,96.2288827547404,96.3672544229117,96.4842079937986,96.5988444305545,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.8115143123475,95.9197982358757,96.045925294212,96.1766355461194,96.3052997596356,96.4304689478743,96.5539902294121,96.6756817355639,96.7966031067587,96.9158900129378,97.0332515707063,97.1488156122836,97.2640711178569,97.3783720220342,97.4919323967827,97.6046533483206,97.7177612685235,97.8256065587003,97.9411825286944,98.0626670421702,98.169038505295,98.2600721616347,98.3492627405853,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.635909353901,95.7525169907065,95.8877432739226,96.027592149454,96.1641570221196,96.2965150121321,96.4264343480377,96.553636117812,96.6795934718572,96.8040910478129,96.9267906362783,97.0474425919896,97.1673498470865,97.2863395845463,97.4044024301104,97.5214096845158,97.6393754915893,97.7518535294199,97.8721274427251,97.9982722782907,98.1089001670646,98.2042968035954,98.2966835007493,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.5621232855168,95.6833381976863,95.8234626669486,95.9679398026575,96.1093204785572,96.2482755475325,96.3843891506307,96.5174166678835,96.6488906791633,96.7785641618272,96.9061606886316,97.0314440692466,97.1557702561938,97.2789699683949,97.4010532927696,97.5219097052889,97.6435995001891,97.759593815886,97.8833874187934,98.0130439558605,98.1249841696701,98.221479889422,98.3149303886954,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.8131830717405,91.328306708221,91.8828624736943,92.4378605663238,92.9933009861095,93.5491837330515,94.1055088071496,94.662276208404,95.2194859368146,95.7771379923815,96.3352323751046,96.8937690849838,97.4527481220193,98.012169486211,98.572033177559,99.1323391960631,99.6930875417235,100,100,100,100,100,100,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.4038656497464,99.3990754904601,99.3942835665744,99.3894898780892,99.3846944250044,99.3798972073201,99.3750982250363,99.370297478153,99.3654949666702,99.3606906905878,99.355884649906,99.3510768446246,99.3462672747438,99.3414559402633,99.3366428411835,99.331827977504,99.3270113492251,99.3221929563467,99.3101169699121,99.2980409834775,99.285964997043,99.285964997043,99.285964997043,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.4996025683339,93.4996025683339,93.8719681551224,94.2450712974021,94.618911995173,94.9934902484352,95.3688060571887,95.7448594214334,96.1216503411693,96.4991788163965,96.8774448471149,97.2564484333246,97.6361895750256,98.0166682722178,98.3978845249012,98.7798383330759,99.0390562661183,99.2196451391555,99.4002340121926,99.5808228852298,99.6454385084233,99.659677179446,100,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.9661798081801,65.0517048983455,66.1372299885109,67.2227550786763,68.3082801688417,69.3938052590072,70.479330349173,71.5648554393384,72.6503805295038,73.7359056196693,74.8214307098347,75.9069558000001,76.9924808901655,78.0780059803309,78.0780059803309,78.0780059803309,78.0780059803309,78.0780059803309,..,..,..,..,..,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.50571484875,90.441757321875,90.377799795,90.313842268125,90.24988474125,90.185927214375,90.1219696875,90.058012160625,89.99405463375,89.930097106875,89.86613958,89.802182053125,89.73822452625,89.73822452625,89.73822452625,89.73822452625,89.73822452625,..,..,..,..,..,..,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.3152162572246,99.3502885204072,99.3853607835898,99.4204330467724,99.455505309955,99.4905775731376,99.5256498363202,99.5607220995027,99.5957943626853,99.6308666258679,99.6659388890505,99.7010111522331,99.7360834154157,99.7711556785983,99.8062279417809,99.8413002049634,99.876372468146,99.9114447313286,99.9465169945112,99.9815892576938,100,100,100,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.3276611672298,87.8270211162938,88.3271565078425,88.828067341876,89.3297536183942,89.832215337397,90.3354524988846,90.8394651028568,91.3442531493138,91.8498166382555,92.3561555696819,92.863269943593,93.3711597599888,93.8798250188693,94.3892657202345,94.8994818640844,95.410473450419,95.834640199846,96.258806949273,96.6829736986999,97.1071404481269,97.531307197554,97.9554739469809,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.2237408626154,76.5419623586947,76.8603171891877,77.1788053540948,77.4974268534156,77.8161816871503,78.1350698552991,78.4540913578616,78.7732461948381,79.0925343662283,79.4119558720326,79.7315107122506,80.0511988868826,80.3710203959285,80.6909752393882,81.0110634172619,81.3312849295494,81.6516397762508,81.9721279573661,82.2927494728952,82.6135043228383,82.9343925071952,83.237081043224,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.8658863576616,99.8688489877001,99.872036514189,99.8751224127531,99.8780655184467,99.88081436102,99.8831092167767,99.8850911760492,99.8872323478984,99.8896656625068,99.8924111049218,99.8945671122284,99.8939313713895,99.8926582708571,99.8949957976704,99.8968099091018,99.8984104622801,99.89981064233,99.9007887573089,99.9015834248849,99.9024352215116,99.9031859566104,99.9036401149053,..
"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.9288989892232,98.936969214478,98.9482664557945,98.9574838816149,98.9284850466236,98.90524110409,98.8810554503363,98.860799600505,98.8400511817584,98.8193284548174,98.7856561704342,98.7515696288891,98.7199017626962,98.6875399842997,98.6559160448801,98.6631523692202,98.6690891961124,98.6740772101574,98.6812722663201,98.6896120000903,98.7014310752444,98.7034502316592,98.7625224264221,..
